ticker,company,collect_date,window_type,earnings_date,offset_from_ed,source_event_ticker
AAPL,Apple,2024-07-26,sentiment,2024-08-01,-6,
AAPL,Apple,2024-07-25,sentiment,2024-08-01,-7,
AAPL,Apple,2024-07-02,quiet,2024-08-01,-30,
AAPL,Apple,2024-07-01,quiet,2024-08-01,-31,
AAPL,Apple,2024-06-30,quiet,2024-08-01,-32,
AAPL,Apple,2024-06-29,quiet,2024-08-01,-33,
AAPL,Apple,2024-06-28,quiet,2024-08-01,-34,
AAPL,Apple,2024-06-27,quiet,2024-08-01,-35,
AAPL,Apple,2024-06-26,quiet,2024-08-01,-36,
AAPL,Apple,2024-06-25,quiet,2024-08-01,-37,
AAPL,Apple,2024-05-01,sentiment,2024-05-02,-1,
AAPL,Apple,2024-04-30,sentiment,2024-05-02,-2,
AAPL,Apple,2024-04-29,sentiment,2024-05-02,-3,
AAPL,Apple,2024-04-28,sentiment,2024-05-02,-4,
AAPL,Apple,2024-04-27,sentiment,2024-05-02,-5,
AAPL,Apple,2024-04-26,sentiment,2024-05-02,-6,
AAPL,Apple,2024-04-25,sentiment,2024-05-02,-7,
AAPL,Apple,2024-04-02,quiet,2024-05-02,-30,
AAPL,Apple,2024-04-01,quiet,2024-05-02,-31,
AAPL,Apple,2024-03-31,quiet,2024-05-02,-32,
AAPL,Apple,2024-03-30,quiet,2024-05-02,-33,
AAPL,Apple,2024-03-29,quiet,2024-05-02,-34,
AAPL,Apple,2024-03-28,quiet,2024-05-02,-35,
AAPL,Apple,2024-03-27,quiet,2024-05-02,-36,
AAPL,Apple,2024-03-26,quiet,2024-05-02,-37,
AAPL,Apple,2024-01-31,sentiment,2024-02-01,-1,
AAPL,Apple,2024-01-30,sentiment,2024-02-01,-2,
AAPL,Apple,2024-01-29,sentiment,2024-02-01,-3,
AAPL,Apple,2024-01-28,sentiment,2024-02-01,-4,
AAPL,Apple,2024-01-27,sentiment,2024-02-01,-5,
AAPL,Apple,2024-01-26,sentiment,2024-02-01,-6,
AAPL,Apple,2024-01-25,sentiment,2024-02-01,-7,
AAPL,Apple,2024-01-02,quiet,2024-02-01,-30,
AAPL,Apple,2024-01-01,quiet,2024-02-01,-31,
AAPL,Apple,2023-12-31,quiet,2024-02-01,-32,
AAPL,Apple,2023-12-30,quiet,2024-02-01,-33,
AAPL,Apple,2023-12-29,quiet,2024-02-01,-34,
AAPL,Apple,2023-12-28,quiet,2024-02-01,-35,
AAPL,Apple,2023-12-27,quiet,2024-02-01,-36,
AAPL,Apple,2023-12-26,quiet,2024-02-01,-37,
AAPL,Apple,2023-11-01,sentiment,2023-11-02,-1,
AAPL,Apple,2023-10-31,sentiment,2023-11-02,-2,
AAPL,Apple,2023-10-30,sentiment,2023-11-02,-3,
AAPL,Apple,2023-10-29,sentiment,2023-11-02,-4,
AAPL,Apple,2023-10-28,sentiment,2023-11-02,-5,
AAPL,Apple,2023-10-27,sentiment,2023-11-02,-6,
AAPL,Apple,2023-10-26,sentiment,2023-11-02,-7,
AAPL,Apple,2023-10-03,quiet,2023-11-02,-30,
AAPL,Apple,2023-10-02,quiet,2023-11-02,-31,
AAPL,Apple,2023-10-01,quiet,2023-11-02,-32,
AAPL,Apple,2023-09-30,quiet,2023-11-02,-33,
AAPL,Apple,2023-09-29,quiet,2023-11-02,-34,
AAPL,Apple,2023-09-28,quiet,2023-11-02,-35,
AAPL,Apple,2023-09-27,quiet,2023-11-02,-36,
AAPL,Apple,2023-09-26,quiet,2023-11-02,-37,
AAPL,Apple,2023-08-02,sentiment,2023-08-03,-1,
AAPL,Apple,2023-08-01,sentiment,2023-08-03,-2,
AAPL,Apple,2023-07-31,sentiment,2023-08-03,-3,
AAPL,Apple,2023-07-30,sentiment,2023-08-03,-4,
AAPL,Apple,2023-07-29,sentiment,2023-08-03,-5,
AAPL,Apple,2023-07-28,sentiment,2023-08-03,-6,
AAPL,Apple,2023-07-27,sentiment,2023-08-03,-7,
AAPL,Apple,2023-07-04,quiet,2023-08-03,-30,
AAPL,Apple,2023-07-03,quiet,2023-08-03,-31,
AAPL,Apple,2023-07-02,quiet,2023-08-03,-32,
AAPL,Apple,2023-07-01,quiet,2023-08-03,-33,
AAPL,Apple,2023-06-30,quiet,2023-08-03,-34,
AAPL,Apple,2023-06-29,quiet,2023-08-03,-35,
AAPL,Apple,2023-06-28,quiet,2023-08-03,-36,
AAPL,Apple,2023-06-27,quiet,2023-08-03,-37,
AAPL,Apple,2023-05-03,sentiment,2023-05-04,-1,
AAPL,Apple,2023-05-02,sentiment,2023-05-04,-2,
AAPL,Apple,2023-05-01,sentiment,2023-05-04,-3,
AAPL,Apple,2023-04-30,sentiment,2023-05-04,-4,
AAPL,Apple,2023-04-29,sentiment,2023-05-04,-5,
AAPL,Apple,2023-04-28,sentiment,2023-05-04,-6,
AAPL,Apple,2023-04-27,sentiment,2023-05-04,-7,
AAPL,Apple,2023-04-04,quiet,2023-05-04,-30,
AAPL,Apple,2023-04-03,quiet,2023-05-04,-31,
AAPL,Apple,2023-04-02,quiet,2023-05-04,-32,
AAPL,Apple,2023-04-01,quiet,2023-05-04,-33,
AAPL,Apple,2023-03-31,quiet,2023-05-04,-34,
AAPL,Apple,2023-03-30,quiet,2023-05-04,-35,
AAPL,Apple,2023-03-29,quiet,2023-05-04,-36,
AAPL,Apple,2023-03-28,quiet,2023-05-04,-37,
AAPL,Apple,2023-02-01,sentiment,2023-02-02,-1,
AAPL,Apple,2023-01-31,sentiment,2023-02-02,-2,
AAPL,Apple,2023-01-30,sentiment,2023-02-02,-3,
AAPL,Apple,2023-01-29,sentiment,2023-02-02,-4,
AAPL,Apple,2023-01-28,sentiment,2023-02-02,-5,
AAPL,Apple,2023-01-27,sentiment,2023-02-02,-6,
AAPL,Apple,2023-01-26,sentiment,2023-02-02,-7,
AAPL,Apple,2023-01-03,quiet,2023-02-02,-30,
AAPL,Apple,2023-01-02,quiet,2023-02-02,-31,
AAPL,Apple,2023-01-01,quiet,2023-02-02,-32,
AAPL,Apple,2022-12-31,quiet,2023-02-02,-33,
AAPL,Apple,2022-12-30,quiet,2023-02-02,-34,
AAPL,Apple,2022-12-29,quiet,2023-02-02,-35,
AAPL,Apple,2022-12-28,quiet,2023-02-02,-36,
AAPL,Apple,2022-12-27,quiet,2023-02-02,-37,
AAPL,Apple,2022-10-26,sentiment,2022-10-27,-1,
AAPL,Apple,2022-10-25,sentiment,2022-10-27,-2,
AAPL,Apple,2022-10-24,sentiment,2022-10-27,-3,
AAPL,Apple,2022-10-23,sentiment,2022-10-27,-4,
AAPL,Apple,2022-10-22,sentiment,2022-10-27,-5,
AAPL,Apple,2022-10-21,sentiment,2022-10-27,-6,
AAPL,Apple,2022-10-20,sentiment,2022-10-27,-7,
AAPL,Apple,2022-09-27,quiet,2022-10-27,-30,
AAPL,Apple,2022-09-26,quiet,2022-10-27,-31,
AAPL,Apple,2022-09-25,quiet,2022-10-27,-32,
AAPL,Apple,2022-09-24,quiet,2022-10-27,-33,
AAPL,Apple,2022-09-23,quiet,2022-10-27,-34,
AAPL,Apple,2022-09-22,quiet,2022-10-27,-35,
AAPL,Apple,2022-09-21,quiet,2022-10-27,-36,
AAPL,Apple,2022-09-20,quiet,2022-10-27,-37,
AAPL,Apple,2022-07-27,sentiment,2022-07-28,-1,
AAPL,Apple,2022-07-26,sentiment,2022-07-28,-2,
AAPL,Apple,2022-07-25,sentiment,2022-07-28,-3,
AAPL,Apple,2022-07-24,sentiment,2022-07-28,-4,
AAPL,Apple,2022-07-23,sentiment,2022-07-28,-5,
AAPL,Apple,2022-07-22,sentiment,2022-07-28,-6,
AAPL,Apple,2022-07-21,sentiment,2022-07-28,-7,
AAPL,Apple,2022-06-28,quiet,2022-07-28,-30,
AAPL,Apple,2022-06-27,quiet,2022-07-28,-31,
AAPL,Apple,2022-06-26,quiet,2022-07-28,-32,
AAPL,Apple,2022-06-25,quiet,2022-07-28,-33,
AAPL,Apple,2022-06-24,quiet,2022-07-28,-34,
AAPL,Apple,2022-06-23,quiet,2022-07-28,-35,
AAPL,Apple,2022-06-22,quiet,2022-07-28,-36,
AAPL,Apple,2022-06-21,quiet,2022-07-28,-37,
AAPL,Apple,2022-04-27,sentiment,2022-04-28,-1,
AAPL,Apple,2022-04-26,sentiment,2022-04-28,-2,
AAPL,Apple,2022-04-25,sentiment,2022-04-28,-3,
AAPL,Apple,2022-04-24,sentiment,2022-04-28,-4,
AAPL,Apple,2022-04-23,sentiment,2022-04-28,-5,
AAPL,Apple,2022-04-22,sentiment,2022-04-28,-6,
AAPL,Apple,2022-04-21,sentiment,2022-04-28,-7,
AAPL,Apple,2022-03-29,quiet,2022-04-28,-30,
AAPL,Apple,2022-03-28,quiet,2022-04-28,-31,
AAPL,Apple,2022-03-27,quiet,2022-04-28,-32,
AAPL,Apple,2022-03-26,quiet,2022-04-28,-33,
AAPL,Apple,2022-03-25,quiet,2022-04-28,-34,
AAPL,Apple,2022-03-24,quiet,2022-04-28,-35,
AAPL,Apple,2022-03-23,quiet,2022-04-28,-36,
AAPL,Apple,2022-03-22,quiet,2022-04-28,-37,
AAPL,Apple,2022-01-26,sentiment,2022-01-27,-1,
AAPL,Apple,2022-01-25,sentiment,2022-01-27,-2,
AAPL,Apple,2022-01-24,sentiment,2022-01-27,-3,
AAPL,Apple,2022-01-23,sentiment,2022-01-27,-4,
AAPL,Apple,2022-01-22,sentiment,2022-01-27,-5,
AAPL,Apple,2022-01-21,sentiment,2022-01-27,-6,
AAPL,Apple,2022-01-20,sentiment,2022-01-27,-7,
AAPL,Apple,2021-12-28,quiet,2022-01-27,-30,
AAPL,Apple,2021-12-27,quiet,2022-01-27,-31,
AAPL,Apple,2021-12-26,quiet,2022-01-27,-32,
AAPL,Apple,2021-12-25,quiet,2022-01-27,-33,
AAPL,Apple,2021-12-24,quiet,2022-01-27,-34,
AAPL,Apple,2021-12-23,quiet,2022-01-27,-35,
AAPL,Apple,2021-12-22,quiet,2022-01-27,-36,
AAPL,Apple,2021-12-21,quiet,2022-01-27,-37,
MSFT,Microsoft,2025-01-28,sentiment,2025-01-29,-1,
MSFT,Microsoft,2025-01-27,sentiment,2025-01-29,-2,
MSFT,Microsoft,2025-01-26,sentiment,2025-01-29,-3,
MSFT,Microsoft,2025-01-25,sentiment,2025-01-29,-4,
MSFT,Microsoft,2025-01-24,sentiment,2025-01-29,-5,
MSFT,Microsoft,2025-01-23,sentiment,2025-01-29,-6,
MSFT,Microsoft,2025-01-22,sentiment,2025-01-29,-7,
MSFT,Microsoft,2024-12-30,quiet,2025-01-29,-30,
MSFT,Microsoft,2024-12-29,quiet,2025-01-29,-31,
MSFT,Microsoft,2024-12-28,quiet,2025-01-29,-32,
MSFT,Microsoft,2024-12-27,quiet,2025-01-29,-33,
MSFT,Microsoft,2024-12-26,quiet,2025-01-29,-34,
MSFT,Microsoft,2024-12-25,quiet,2025-01-29,-35,
MSFT,Microsoft,2024-12-24,quiet,2025-01-29,-36,
MSFT,Microsoft,2024-12-23,quiet,2025-01-29,-37,
MSFT,Microsoft,2024-10-29,sentiment,2024-10-30,-1,
MSFT,Microsoft,2024-10-28,sentiment,2024-10-30,-2,
MSFT,Microsoft,2024-10-27,sentiment,2024-10-30,-3,
MSFT,Microsoft,2024-10-26,sentiment,2024-10-30,-4,
MSFT,Microsoft,2024-10-25,sentiment,2024-10-30,-5,
MSFT,Microsoft,2024-10-24,sentiment,2024-10-30,-6,
MSFT,Microsoft,2024-10-23,sentiment,2024-10-30,-7,
MSFT,Microsoft,2024-09-30,quiet,2024-10-30,-30,
MSFT,Microsoft,2024-09-29,quiet,2024-10-30,-31,
MSFT,Microsoft,2024-09-28,quiet,2024-10-30,-32,
MSFT,Microsoft,2024-09-27,quiet,2024-10-30,-33,
MSFT,Microsoft,2024-09-26,quiet,2024-10-30,-34,
MSFT,Microsoft,2024-09-25,quiet,2024-10-30,-35,
MSFT,Microsoft,2024-09-24,quiet,2024-10-30,-36,
MSFT,Microsoft,2024-09-23,quiet,2024-10-30,-37,
MSFT,Microsoft,2024-07-29,sentiment,2024-07-30,-1,
MSFT,Microsoft,2024-07-28,sentiment,2024-07-30,-2,
MSFT,Microsoft,2024-07-27,sentiment,2024-07-30,-3,
MSFT,Microsoft,2024-07-26,sentiment,2024-07-30,-4,
MSFT,Microsoft,2024-07-25,sentiment,2024-07-30,-5,
MSFT,Microsoft,2024-07-24,sentiment,2024-07-30,-6,
MSFT,Microsoft,2024-07-23,sentiment,2024-07-30,-7,
MSFT,Microsoft,2024-06-30,quiet,2024-07-30,-30,
MSFT,Microsoft,2024-06-29,quiet,2024-07-30,-31,
MSFT,Microsoft,2024-06-28,quiet,2024-07-30,-32,
MSFT,Microsoft,2024-06-27,quiet,2024-07-30,-33,
MSFT,Microsoft,2024-06-26,quiet,2024-07-30,-34,
MSFT,Microsoft,2024-06-25,quiet,2024-07-30,-35,
MSFT,Microsoft,2024-06-24,quiet,2024-07-30,-36,
MSFT,Microsoft,2024-06-23,quiet,2024-07-30,-37,
MSFT,Microsoft,2024-04-24,sentiment,2024-04-25,-1,
MSFT,Microsoft,2024-04-23,sentiment,2024-04-25,-2,
MSFT,Microsoft,2024-04-22,sentiment,2024-04-25,-3,
MSFT,Microsoft,2024-04-21,sentiment,2024-04-25,-4,
MSFT,Microsoft,2024-04-20,sentiment,2024-04-25,-5,
MSFT,Microsoft,2024-04-19,sentiment,2024-04-25,-6,
MSFT,Microsoft,2024-04-18,sentiment,2024-04-25,-7,
MSFT,Microsoft,2024-03-26,quiet,2024-04-25,-30,
MSFT,Microsoft,2024-03-25,quiet,2024-04-25,-31,
MSFT,Microsoft,2024-03-24,quiet,2024-04-25,-32,
MSFT,Microsoft,2024-03-23,quiet,2024-04-25,-33,
MSFT,Microsoft,2024-03-22,quiet,2024-04-25,-34,
MSFT,Microsoft,2024-03-21,quiet,2024-04-25,-35,
MSFT,Microsoft,2024-03-20,quiet,2024-04-25,-36,
MSFT,Microsoft,2024-03-19,quiet,2024-04-25,-37,
MSFT,Microsoft,2024-01-29,sentiment,2024-01-30,-1,
MSFT,Microsoft,2024-01-28,sentiment,2024-01-30,-2,
MSFT,Microsoft,2024-01-27,sentiment,2024-01-30,-3,
MSFT,Microsoft,2024-01-26,sentiment,2024-01-30,-4,
MSFT,Microsoft,2024-01-25,sentiment,2024-01-30,-5,
MSFT,Microsoft,2024-01-24,sentiment,2024-01-30,-6,
MSFT,Microsoft,2024-01-23,sentiment,2024-01-30,-7,
MSFT,Microsoft,2023-12-31,quiet,2024-01-30,-30,
MSFT,Microsoft,2023-12-30,quiet,2024-01-30,-31,
MSFT,Microsoft,2023-12-29,quiet,2024-01-30,-32,
MSFT,Microsoft,2023-12-28,quiet,2024-01-30,-33,
MSFT,Microsoft,2023-12-27,quiet,2024-01-30,-34,
MSFT,Microsoft,2023-12-26,quiet,2024-01-30,-35,
MSFT,Microsoft,2023-12-25,quiet,2024-01-30,-36,
MSFT,Microsoft,2023-12-24,quiet,2024-01-30,-37,
MSFT,Microsoft,2023-10-23,sentiment,2023-10-24,-1,
MSFT,Microsoft,2023-10-22,sentiment,2023-10-24,-2,
MSFT,Microsoft,2023-10-21,sentiment,2023-10-24,-3,
MSFT,Microsoft,2023-10-20,sentiment,2023-10-24,-4,
MSFT,Microsoft,2023-10-19,sentiment,2023-10-24,-5,
MSFT,Microsoft,2023-10-18,sentiment,2023-10-24,-6,
MSFT,Microsoft,2023-10-17,sentiment,2023-10-24,-7,
MSFT,Microsoft,2023-09-24,quiet,2023-10-24,-30,
MSFT,Microsoft,2023-09-23,quiet,2023-10-24,-31,
MSFT,Microsoft,2023-09-22,quiet,2023-10-24,-32,
MSFT,Microsoft,2023-09-21,quiet,2023-10-24,-33,
MSFT,Microsoft,2023-09-20,quiet,2023-10-24,-34,
MSFT,Microsoft,2023-09-19,quiet,2023-10-24,-35,
MSFT,Microsoft,2023-09-18,quiet,2023-10-24,-36,
MSFT,Microsoft,2023-09-17,quiet,2023-10-24,-37,
MSFT,Microsoft,2023-07-24,sentiment,2023-07-25,-1,
MSFT,Microsoft,2023-07-23,sentiment,2023-07-25,-2,
MSFT,Microsoft,2023-07-22,sentiment,2023-07-25,-3,
MSFT,Microsoft,2023-07-21,sentiment,2023-07-25,-4,
MSFT,Microsoft,2023-07-20,sentiment,2023-07-25,-5,
MSFT,Microsoft,2023-07-19,sentiment,2023-07-25,-6,
MSFT,Microsoft,2023-07-18,sentiment,2023-07-25,-7,
MSFT,Microsoft,2023-06-25,quiet,2023-07-25,-30,
MSFT,Microsoft,2023-06-24,quiet,2023-07-25,-31,
MSFT,Microsoft,2023-06-23,quiet,2023-07-25,-32,
MSFT,Microsoft,2023-06-22,quiet,2023-07-25,-33,
MSFT,Microsoft,2023-06-21,quiet,2023-07-25,-34,
MSFT,Microsoft,2023-06-20,quiet,2023-07-25,-35,
MSFT,Microsoft,2023-06-19,quiet,2023-07-25,-36,
MSFT,Microsoft,2023-06-18,quiet,2023-07-25,-37,
MSFT,Microsoft,2023-04-24,sentiment,2023-04-25,-1,
MSFT,Microsoft,2023-04-23,sentiment,2023-04-25,-2,
MSFT,Microsoft,2023-04-22,sentiment,2023-04-25,-3,
MSFT,Microsoft,2023-04-21,sentiment,2023-04-25,-4,
MSFT,Microsoft,2023-04-20,sentiment,2023-04-25,-5,
MSFT,Microsoft,2023-04-19,sentiment,2023-04-25,-6,
MSFT,Microsoft,2023-04-18,sentiment,2023-04-25,-7,
MSFT,Microsoft,2023-03-26,quiet,2023-04-25,-30,
MSFT,Microsoft,2023-03-25,quiet,2023-04-25,-31,
MSFT,Microsoft,2023-03-24,quiet,2023-04-25,-32,
MSFT,Microsoft,2023-03-23,quiet,2023-04-25,-33,
MSFT,Microsoft,2023-03-22,quiet,2023-04-25,-34,
MSFT,Microsoft,2023-03-21,quiet,2023-04-25,-35,
MSFT,Microsoft,2023-03-20,quiet,2023-04-25,-36,
MSFT,Microsoft,2023-03-19,quiet,2023-04-25,-37,
MSFT,Microsoft,2023-01-23,sentiment,2023-01-24,-1,
MSFT,Microsoft,2023-01-22,sentiment,2023-01-24,-2,
MSFT,Microsoft,2023-01-21,sentiment,2023-01-24,-3,
MSFT,Microsoft,2023-01-20,sentiment,2023-01-24,-4,
MSFT,Microsoft,2023-01-19,sentiment,2023-01-24,-5,
MSFT,Microsoft,2023-01-18,sentiment,2023-01-24,-6,
MSFT,Microsoft,2023-01-17,sentiment,2023-01-24,-7,
MSFT,Microsoft,2022-12-25,quiet,2023-01-24,-30,
MSFT,Microsoft,2022-12-24,quiet,2023-01-24,-31,
MSFT,Microsoft,2022-12-23,quiet,2023-01-24,-32,
MSFT,Microsoft,2022-12-22,quiet,2023-01-24,-33,
MSFT,Microsoft,2022-12-21,quiet,2023-01-24,-34,
MSFT,Microsoft,2022-12-20,quiet,2023-01-24,-35,
MSFT,Microsoft,2022-12-19,quiet,2023-01-24,-36,
MSFT,Microsoft,2022-12-18,quiet,2023-01-24,-37,
MSFT,Microsoft,2022-10-24,sentiment,2022-10-25,-1,
MSFT,Microsoft,2022-10-23,sentiment,2022-10-25,-2,
MSFT,Microsoft,2022-10-22,sentiment,2022-10-25,-3,
MSFT,Microsoft,2022-10-21,sentiment,2022-10-25,-4,
MSFT,Microsoft,2022-10-20,sentiment,2022-10-25,-5,
MSFT,Microsoft,2022-10-19,sentiment,2022-10-25,-6,
MSFT,Microsoft,2022-10-18,sentiment,2022-10-25,-7,
MSFT,Microsoft,2022-09-25,quiet,2022-10-25,-30,
MSFT,Microsoft,2022-09-24,quiet,2022-10-25,-31,
MSFT,Microsoft,2022-09-23,quiet,2022-10-25,-32,
MSFT,Microsoft,2022-09-22,quiet,2022-10-25,-33,
MSFT,Microsoft,2022-09-21,quiet,2022-10-25,-34,
MSFT,Microsoft,2022-09-20,quiet,2022-10-25,-35,
MSFT,Microsoft,2022-09-19,quiet,2022-10-25,-36,
MSFT,Microsoft,2022-09-18,quiet,2022-10-25,-37,
MSFT,Microsoft,2022-07-25,sentiment,2022-07-26,-1,
MSFT,Microsoft,2022-07-24,sentiment,2022-07-26,-2,
MSFT,Microsoft,2022-07-23,sentiment,2022-07-26,-3,
MSFT,Microsoft,2022-07-22,sentiment,2022-07-26,-4,
MSFT,Microsoft,2022-07-21,sentiment,2022-07-26,-5,
MSFT,Microsoft,2022-07-20,sentiment,2022-07-26,-6,
MSFT,Microsoft,2022-07-19,sentiment,2022-07-26,-7,
MSFT,Microsoft,2022-06-26,quiet,2022-07-26,-30,
MSFT,Microsoft,2022-06-25,quiet,2022-07-26,-31,
MSFT,Microsoft,2022-06-24,quiet,2022-07-26,-32,
MSFT,Microsoft,2022-06-23,quiet,2022-07-26,-33,
MSFT,Microsoft,2022-06-22,quiet,2022-07-26,-34,
MSFT,Microsoft,2022-06-21,quiet,2022-07-26,-35,
MSFT,Microsoft,2022-06-20,quiet,2022-07-26,-36,
MSFT,Microsoft,2022-06-19,quiet,2022-07-26,-37,
MSFT,Microsoft,2022-04-25,sentiment,2022-04-26,-1,
MSFT,Microsoft,2022-04-24,sentiment,2022-04-26,-2,
MSFT,Microsoft,2022-04-23,sentiment,2022-04-26,-3,
MSFT,Microsoft,2022-04-22,sentiment,2022-04-26,-4,
MSFT,Microsoft,2022-04-21,sentiment,2022-04-26,-5,
MSFT,Microsoft,2022-04-20,sentiment,2022-04-26,-6,
MSFT,Microsoft,2022-04-19,sentiment,2022-04-26,-7,
MSFT,Microsoft,2022-03-27,quiet,2022-04-26,-30,
MSFT,Microsoft,2022-03-26,quiet,2022-04-26,-31,
MSFT,Microsoft,2022-03-25,quiet,2022-04-26,-32,
MSFT,Microsoft,2022-03-24,quiet,2022-04-26,-33,
MSFT,Microsoft,2022-03-23,quiet,2022-04-26,-34,
MSFT,Microsoft,2022-03-22,quiet,2022-04-26,-35,
MSFT,Microsoft,2022-03-21,quiet,2022-04-26,-36,
MSFT,Microsoft,2022-03-20,quiet,2022-04-26,-37,
MSFT,Microsoft,2022-01-24,sentiment,2022-01-25,-1,
MSFT,Microsoft,2022-01-23,sentiment,2022-01-25,-2,
MSFT,Microsoft,2022-01-22,sentiment,2022-01-25,-3,
MSFT,Microsoft,2022-01-21,sentiment,2022-01-25,-4,
MSFT,Microsoft,2022-01-20,sentiment,2022-01-25,-5,
MSFT,Microsoft,2022-01-19,sentiment,2022-01-25,-6,
MSFT,Microsoft,2022-01-18,sentiment,2022-01-25,-7,
MSFT,Microsoft,2021-12-26,quiet,2022-01-25,-30,
MSFT,Microsoft,2021-12-25,quiet,2022-01-25,-31,
MSFT,Microsoft,2021-12-24,quiet,2022-01-25,-32,
MSFT,Microsoft,2021-12-23,quiet,2022-01-25,-33,
MSFT,Microsoft,2021-12-22,quiet,2022-01-25,-34,
MSFT,Microsoft,2021-12-21,quiet,2022-01-25,-35,
MSFT,Microsoft,2021-12-20,quiet,2022-01-25,-36,
MSFT,Microsoft,2021-12-19,quiet,2022-01-25,-37,
GOOGL,Alphabet,2025-02-03,sentiment,2025-02-04,-1,
GOOGL,Alphabet,2025-02-02,sentiment,2025-02-04,-2,
GOOGL,Alphabet,2025-02-01,sentiment,2025-02-04,-3,
GOOGL,Alphabet,2025-01-31,sentiment,2025-02-04,-4,
GOOGL,Alphabet,2025-01-30,sentiment,2025-02-04,-5,
GOOGL,Alphabet,2025-01-29,sentiment,2025-02-04,-6,
GOOGL,Alphabet,2025-01-28,sentiment,2025-02-04,-7,
GOOGL,Alphabet,2025-01-05,quiet,2025-02-04,-30,
GOOGL,Alphabet,2025-01-04,quiet,2025-02-04,-31,
GOOGL,Alphabet,2025-01-03,quiet,2025-02-04,-32,
GOOGL,Alphabet,2025-01-02,quiet,2025-02-04,-33,
GOOGL,Alphabet,2025-01-01,quiet,2025-02-04,-34,
GOOGL,Alphabet,2024-12-31,quiet,2025-02-04,-35,
GOOGL,Alphabet,2024-12-30,quiet,2025-02-04,-36,
GOOGL,Alphabet,2024-12-29,quiet,2025-02-04,-37,
GOOGL,Alphabet,2024-10-28,sentiment,2024-10-29,-1,
GOOGL,Alphabet,2024-10-27,sentiment,2024-10-29,-2,
GOOGL,Alphabet,2024-10-26,sentiment,2024-10-29,-3,
GOOGL,Alphabet,2024-10-25,sentiment,2024-10-29,-4,
GOOGL,Alphabet,2024-10-24,sentiment,2024-10-29,-5,
GOOGL,Alphabet,2024-10-23,sentiment,2024-10-29,-6,
GOOGL,Alphabet,2024-10-22,sentiment,2024-10-29,-7,
GOOGL,Alphabet,2024-09-29,quiet,2024-10-29,-30,
GOOGL,Alphabet,2024-09-28,quiet,2024-10-29,-31,
GOOGL,Alphabet,2024-09-27,quiet,2024-10-29,-32,
GOOGL,Alphabet,2024-09-26,quiet,2024-10-29,-33,
GOOGL,Alphabet,2024-09-25,quiet,2024-10-29,-34,
GOOGL,Alphabet,2024-09-24,quiet,2024-10-29,-35,
GOOGL,Alphabet,2024-09-23,quiet,2024-10-29,-36,
GOOGL,Alphabet,2024-09-22,quiet,2024-10-29,-37,
GOOGL,Alphabet,2024-07-22,sentiment,2024-07-23,-1,
GOOGL,Alphabet,2024-07-21,sentiment,2024-07-23,-2,
GOOGL,Alphabet,2024-07-20,sentiment,2024-07-23,-3,
GOOGL,Alphabet,2024-07-19,sentiment,2024-07-23,-4,
GOOGL,Alphabet,2024-07-18,sentiment,2024-07-23,-5,
GOOGL,Alphabet,2024-07-17,sentiment,2024-07-23,-6,
GOOGL,Alphabet,2024-07-16,sentiment,2024-07-23,-7,
GOOGL,Alphabet,2024-06-23,quiet,2024-07-23,-30,
GOOGL,Alphabet,2024-06-22,quiet,2024-07-23,-31,
GOOGL,Alphabet,2024-06-21,quiet,2024-07-23,-32,
GOOGL,Alphabet,2024-06-20,quiet,2024-07-23,-33,
GOOGL,Alphabet,2024-06-19,quiet,2024-07-23,-34,
GOOGL,Alphabet,2024-06-18,quiet,2024-07-23,-35,
GOOGL,Alphabet,2024-06-17,quiet,2024-07-23,-36,
GOOGL,Alphabet,2024-06-16,quiet,2024-07-23,-37,
GOOGL,Alphabet,2024-04-24,sentiment,2024-04-25,-1,
GOOGL,Alphabet,2024-04-23,sentiment,2024-04-25,-2,
GOOGL,Alphabet,2024-04-22,sentiment,2024-04-25,-3,
GOOGL,Alphabet,2024-04-21,sentiment,2024-04-25,-4,
GOOGL,Alphabet,2024-04-20,sentiment,2024-04-25,-5,
GOOGL,Alphabet,2024-04-19,sentiment,2024-04-25,-6,
GOOGL,Alphabet,2024-04-18,sentiment,2024-04-25,-7,
GOOGL,Alphabet,2024-03-26,quiet,2024-04-25,-30,
GOOGL,Alphabet,2024-03-25,quiet,2024-04-25,-31,
GOOGL,Alphabet,2024-03-24,quiet,2024-04-25,-32,
GOOGL,Alphabet,2024-03-23,quiet,2024-04-25,-33,
GOOGL,Alphabet,2024-03-22,quiet,2024-04-25,-34,
GOOGL,Alphabet,2024-03-21,quiet,2024-04-25,-35,
GOOGL,Alphabet,2024-03-20,quiet,2024-04-25,-36,
GOOGL,Alphabet,2024-03-19,quiet,2024-04-25,-37,
GOOGL,Alphabet,2024-01-29,sentiment,2024-01-30,-1,
GOOGL,Alphabet,2024-01-28,sentiment,2024-01-30,-2,
GOOGL,Alphabet,2024-01-27,sentiment,2024-01-30,-3,
GOOGL,Alphabet,2024-01-26,sentiment,2024-01-30,-4,
GOOGL,Alphabet,2024-01-25,sentiment,2024-01-30,-5,
GOOGL,Alphabet,2024-01-24,sentiment,2024-01-30,-6,
GOOGL,Alphabet,2024-01-23,sentiment,2024-01-30,-7,
GOOGL,Alphabet,2023-12-31,quiet,2024-01-30,-30,
GOOGL,Alphabet,2023-12-30,quiet,2024-01-30,-31,
